code,region,tipo_de_indicador,periodo,total
10,Comunitat Valenciana,Volumen de agua disponible para su potabilización,2006,636.805
10,Comunitat Valenciana,Volumen de agua disponible para su potabilización,2005,611.350
10,Comunitat Valenciana,Volumen de agua disponible para su potabilización,2004,671.945
10,Comunitat Valenciana,Volumen de agua disponible para su potabilización,2003,633.224
10,Comunitat Valenciana,Volumen de agua disponible para su potabilización,2002,576.884
10,Comunitat Valenciana,Volumen de agua disponible para su potabilización,2001,553.270
10,Comunitat Valenciana,Volumen de agua disponible para su potabilización,2000,534.621
11,Extremadura,Volumen de agua disponible no potabilizada,2022,95.323
11,Extremadura,Volumen de agua disponible no potabilizada,2020,91.669
11,Extremadura,Volumen de agua disponible no potabilizada,2018,99.990
11,Extremadura,Volumen de agua disponible no potabilizada,2016,114.478
11,Extremadura,Volumen de agua disponible no potabilizada,2014,113.580
11,Extremadura,Volumen de agua disponible no potabilizada,2013,121.939
11,Extremadura,Volumen de agua disponible no potabilizada,2012,115.892
11,Extremadura,Volumen de agua disponible no potabilizada,2011,143.704
11,Extremadura,Volumen de agua disponible no potabilizada,2010,161.216
11,Extremadura,Volumen de agua disponible no potabilizada,2009,164.497
11,Extremadura,Volumen de agua disponible no potabilizada,2008,198.115
11,Extremadura,Volumen de agua disponible no potabilizada,2007,166.019
11,Extremadura,Volumen de agua disponible no potabilizada,2006,178.754
11,Extremadura,Volumen de agua disponible no potabilizada,2005,179.413
11,Extremadura,Volumen de agua disponible no potabilizada,2004,178.584
11,Extremadura,Volumen de agua disponible no potabilizada,2003,124.854
11,Extremadura,Volumen de agua disponible no potabilizada,2002,122.286
11,Extremadura,Volumen de agua disponible no potabilizada,2001,131.915
11,Extremadura,Volumen de agua disponible no potabilizada,2000,147.332
11,Extremadura,Volumen de agua disponible para su potabilización,2022,103.022
11,Extremadura,Volumen de agua disponible para su potabilización,2020,101.922
11,Extremadura,Volumen de agua disponible para su potabilización,2018,117.393
11,Extremadura,Volumen de agua disponible para su potabilización,2016,119.857
11,Extremadura,Volumen de agua disponible para su potabilización,2014,123.796
11,Extremadura,Volumen de agua disponible para su potabilización,2013,133.116
11,Extremadura,Volumen de agua disponible para su potabilización,2012,135.533
11,Extremadura,Volumen de agua disponible para su potabilización,2011,151.693
11,Extremadura,Volumen de agua disponible para su potabilización,2010,167.922
11,Extremadura,Volumen de agua disponible para su potabilización,2009,167.392
11,Extremadura,Volumen de agua disponible para su potabilización,2008,190.981
11,Extremadura,Volumen de agua disponible para su potabilización,2007,167.655
11,Extremadura,Volumen de agua disponible para su potabilización,2006,183.225
11,Extremadura,Volumen de agua disponible para su potabilización,2005,177.465
11,Extremadura,Volumen de agua disponible para su potabilización,2004,189.822
11,Extremadura,Volumen de agua disponible para su potabilización,2003,158.555
11,Extremadura,Volumen de agua disponible para su potabilización,2002,150.887
11,Extremadura,Volumen de agua disponible para su potabilización,2001,160.139
11,Extremadura,Volumen de agua disponible para su potabilización,2000,144.792
12,Galicia,Volumen de agua disponible no potabilizada,2022,374.955
12,Galicia,Volumen de agua disponible no potabilizada,2020,250.557
12,Galicia,Volumen de agua disponible no potabilizada,2018,234.953
12,Galicia,Volumen de agua disponible no potabilizada,2016,259.659
12,Galicia,Volumen de agua disponible no potabilizada,2014,280.817
12,Galicia,Volumen de agua disponible no potabilizada,2013,274.340
12,Galicia,Volumen de agua disponible no potabilizada,2012,269.823
12,Galicia,Volumen de agua disponible no potabilizada,2011,264.904
12,Galicia,Volumen de agua disponible no potabilizada,2010,275.857
12,Galicia,Volumen de agua disponible no potabilizada,2009,295.886
12,Galicia,Volumen de agua disponible no potabilizada,2008,272.487
12,Galicia,Volumen de agua disponible no potabilizada,2007,257.167
12,Galicia,Volumen de agua disponible no potabilizada,2006,262.550
12,Galicia,Volumen de agua disponible no potabilizada,2005,274.625
12,Galicia,Volumen de agua disponible no potabilizada,2004,306.655
12,Galicia,Volumen de agua disponible no potabilizada,2003,333.146
12,Galicia,Volumen de agua disponible no potabilizada,2002,322.639
12,Galicia,Volumen de agua disponible no potabilizada,2001,307.548
12,Galicia,Volumen de agua disponible no potabilizada,2000,294.853
12,Galicia,Volumen de agua disponible para su potabilización,2022,382.511
12,Galicia,Volumen de agua disponible para su potabilización,2020,250.128
12,Galicia,Volumen de agua disponible para su potabilización,2018,251.902
12,Galicia,Volumen de agua disponible para su potabilización,2016,291.727
12,Galicia,Volumen de agua disponible para su potabilización,2014,303.711
12,Galicia,Volumen de agua disponible para su potabilización,2013,272.329
12,Galicia,Volumen de agua disponible para su potabilización,2012,282.076
12,Galicia,Volumen de agua disponible para su potabilización,2011,285.596
12,Galicia,Volumen de agua disponible para su potabilización,2010,279.147
12,Galicia,Volumen de agua disponible para su potabilización,2009,293.049
12,Galicia,Volumen de agua disponible para su potabilización,2008,302.969
12,Galicia,Volumen de agua disponible para su potabilización,2007,320.046
12,Galicia,Volumen de agua disponible para su potabilización,2006,295.998
12,Galicia,Volumen de agua disponible para su potabilización,2005,327.676
12,Galicia,Volumen de agua disponible para su potabilización,2004,356.425
12,Galicia,Volumen de agua disponible para su potabilización,2003,345.096
12,Galicia,Volumen de agua disponible para su potabilización,2002,351.862
12,Galicia,Volumen de agua disponible para su potabilización,2001,341.118
12,Galicia,Volumen de agua disponible para su potabilización,2000,324.781
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2022,495.462
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2020,491.489
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2018,478.792
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2016,488.107
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2014,497.023
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2013,499.229
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2012,528.990
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2011,554.887
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2010,538.847
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2009,556.271
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2008,565.874
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2007,578.337
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2006,642.341
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2005,656.522
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2004,668.297
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2003,679.171
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2002,625.827
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2001,631.009
13,"Madrid, Comunidad de",Volumen de agua disponible no potabilizada,2000,605.950
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2022,510.813
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2020,507.645
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2018,494.375
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2016,503.908
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2014,512.384
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2013,515.434
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2012,548.618
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2011,555.225
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2010,556.605
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2009,574.194
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2008,574.436
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2007,587.379
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2006,652.433
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2005,668.404
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2004,673.022
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2003,683.612
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2002,628.971
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2001,632.278
13,"Madrid, Comunidad de",Volumen de agua disponible para su potabilización,2000,616.722
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2022,27.513
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2020,26.050
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2018,26.165
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2016,43.687
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2014,25.380
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2013,29.493
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2012,33.873
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2011,16.872
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2010,20.468
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2009,18.915
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2008,107.407
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2007,149.900
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2006,45.228
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2005,49.696
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2004,73.955
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2003,74.295
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2002,72.737
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2001,88.988
14,"Murcia, Región de",Volumen de agua disponible no potabilizada,2000,49.141
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2022,127.084
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2020,129.371
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2018,126.826
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2016,134.519
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2014,125.643
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2013,127.509
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2012,134.704
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2011,137.895
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2010,138.746
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2009,145.285
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2008,153.525
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2007,188.416
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2006,153.488
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2005,166.841
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2004,162.325
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2003,147.313
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2002,133.518
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2001,164.998
14,"Murcia, Región de",Volumen de agua disponible para su potabilización,2000,108.496
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2022,85.440
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2020,69.127
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2018,69.410
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2016,127.202
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2014,69.168
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2013,76.757
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2012,80.575
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2011,98.251
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2010,75.212
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2009,66.783
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2008,74.632
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2007,83.426
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2006,93.877
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2005,95.617
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2004,62.577
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2003,81.794
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2002,70.206
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2001,69.827
15,"Navarra, Comunidad Foral de",Volumen de agua disponible no potabilizada,2000,67.654
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2022,76.897
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2020,74.237
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2018,67.674
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2016,76.093
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2014,71.254
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2013,70.294
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2012,84.122
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2011,79.823
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2010,73.097
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2009,75.060
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2008,73.974
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2007,83.970
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2006,90.192
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2005,95.593
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2004,62.243
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2003,81.418
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2002,70.379
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2001,72.675
15,"Navarra, Comunidad Foral de",Volumen de agua disponible para su potabilización,2000,67.885
16,País Vasco,Volumen de agua disponible no potabilizada,2022,225.223
16,País Vasco,Volumen de agua disponible no potabilizada,2020,197.023
16,País Vasco,Volumen de agua disponible no potabilizada,2018,184.938
16,País Vasco,Volumen de agua disponible no potabilizada,2016,160.043
16,País Vasco,Volumen de agua disponible no potabilizada,2014,230.344
16,País Vasco,Volumen de agua disponible no potabilizada,2013,237.235
16,País Vasco,Volumen de agua disponible no potabilizada,2012,189.347
16,País Vasco,Volumen de agua disponible no potabilizada,2011,165.077
16,País Vasco,Volumen de agua disponible no potabilizada,2010,186.001
16,País Vasco,Volumen de agua disponible no potabilizada,2009,193.376
16,País Vasco,Volumen de agua disponible no potabilizada,2008,223.644
16,País Vasco,Volumen de agua disponible no potabilizada,2007,204.669
16,País Vasco,Volumen de agua disponible no potabilizada,2006,218.272
16,País Vasco,Volumen de agua disponible no potabilizada,2005,254.473
16,País Vasco,Volumen de agua disponible no potabilizada,2004,285.251
16,País Vasco,Volumen de agua disponible no potabilizada,2003,414.212
16,País Vasco,Volumen de agua disponible no potabilizada,2002,361.692
16,País Vasco,Volumen de agua disponible no potabilizada,2001,366.718
16,País Vasco,Volumen de agua disponible no potabilizada,2000,244.038
16,País Vasco,Volumen de agua disponible para su potabilización,2022,117.611
16,País Vasco,Volumen de agua disponible para su potabilización,2020,197.049
16,País Vasco,Volumen de agua disponible para su potabilización,2018,198.985
16,País Vasco,Volumen de agua disponible para su potabilización,2016,186.823
16,País Vasco,Volumen de agua disponible para su potabilización,2014,209.105
16,País Vasco,Volumen de agua disponible para su potabilización,2013,225.674
16,País Vasco,Volumen de agua disponible para su potabilización,2012,207.842
16,País Vasco,Volumen de agua disponible para su potabilización,2011,230.607
16,País Vasco,Volumen de agua disponible para su potabilización,2010,248.328
16,País Vasco,Volumen de agua disponible para su potabilización,2009,245.485
16,País Vasco,Volumen de agua disponible para su potabilización,2008,266.906
16,País Vasco,Volumen de agua disponible para su potabilización,2007,271.808
16,País Vasco,Volumen de agua disponible para su potabilización,2006,251.449
16,País Vasco,Volumen de agua disponible para su potabilización,2005,279.910
16,País Vasco,Volumen de agua disponible para su potabilización,2004,292.942
16,País Vasco,Volumen de agua disponible para su potabilización,2003,418.965
16,País Vasco,Volumen de agua disponible para su potabilización,2002,364.500
16,País Vasco,Volumen de agua disponible para su potabilización,2001,368.409
16,País Vasco,Volumen de agua disponible para su potabilización,2000,273.582
17,"Rioja, La",Volumen de agua disponible no potabilizada,2022,47.014
17,"Rioja, La",Volumen de agua disponible no potabilizada,2020,42.860
17,"Rioja, La",Volumen de agua disponible no potabilizada,2018,47.524
17,"Rioja, La",Volumen de agua disponible no potabilizada,2016,39.078
17,"Rioja, La",Volumen de agua disponible no potabilizada,2014,41.370
17,"Rioja, La",Volumen de agua disponible no potabilizada,2013,56.481
17,"Rioja, La",Volumen de agua disponible no potabilizada,2012,48.748
17,"Rioja, La",Volumen de agua disponible no potabilizada,2011,49.252
17,"Rioja, La",Volumen de agua disponible no potabilizada,2010,49.425
17,"Rioja, La",Volumen de agua disponible no potabilizada,2009,53.475
17,"Rioja, La",Volumen de agua disponible no potabilizada,2008,64.703
17,"Rioja, La",Volumen de agua disponible no potabilizada,2007,39.922
17,"Rioja, La",Volumen de agua disponible no potabilizada,2006,42.532
17,"Rioja, La",Volumen de agua disponible no potabilizada,2005,48.161
17,"Rioja, La",Volumen de agua disponible no potabilizada,2004,41.887
17,"Rioja, La",Volumen de agua disponible no potabilizada,2003,45.599
17,"Rioja, La",Volumen de agua disponible no potabilizada,2002,51.505
17,"Rioja, La",Volumen de agua disponible no potabilizada,2001,45.001
17,"Rioja, La",Volumen de agua disponible no potabilizada,2000,47.034
17,"Rioja, La",Volumen de agua disponible para su potabilización,2022,55.443
17,"Rioja, La",Volumen de agua disponible para su potabilización,2020,45.417
17,"Rioja, La",Volumen de agua disponible para su potabilización,2018,46.623
17,"Rioja, La",Volumen de agua disponible para su potabilización,2016,36.861
17,"Rioja, La",Volumen de agua disponible para su potabilización,2014,35.294
17,"Rioja, La",Volumen de agua disponible para su potabilización,2013,46.482
17,"Rioja, La",Volumen de agua disponible para su potabilización,2012,46.768
17,"Rioja, La",Volumen de agua disponible para su potabilización,2011,45.445
17,"Rioja, La",Volumen de agua disponible para su potabilización,2010,45.897
17,"Rioja, La",Volumen de agua disponible para su potabilización,2009,45.906
17,"Rioja, La",Volumen de agua disponible para su potabilización,2008,64.545
17,"Rioja, La",Volumen de agua disponible para su potabilización,2007,39.565
17,"Rioja, La",Volumen de agua disponible para su potabilización,2006,42.828
17,"Rioja, La",Volumen de agua disponible para su potabilización,2005,48.358
17,"Rioja, La",Volumen de agua disponible para su potabilización,2004,42.550
17,"Rioja, La",Volumen de agua disponible para su potabilización,2003,43.147
17,"Rioja, La",Volumen de agua disponible para su potabilización,2002,50.327
17,"Rioja, La",Volumen de agua disponible para su potabilización,2001,45.162
17,"Rioja, La",Volumen de agua disponible para su potabilización,2000,47.259
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2022,13.046
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2020,22.949
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2018,20.604
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2016,20.673
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2014,12.567
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2013,12.795
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2012,14.248
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2011,3.374
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2010,14.194
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2009,14.425
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2008,16.547
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2007,19.807
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2006,20.077
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2005,19.988
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2004,18.530
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2003,20.947
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2002,16.973
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2001,17.932
18,Ceuta y Melilla,Volumen de agua disponible no potabilizada,2000,19.975
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2022,13.046
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2020,21.645
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2018,20.604
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2016,20.673
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2014,20.108
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2013,20.396
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2012,21.497
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2011,19.180
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2010,20.594
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2009,21.375
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2008,23.799
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2007,19.807
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2006,20.077
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2005,19.988
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2004,18.530
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2003,20.947
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2002,22.263
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2001,17.932
18,Ceuta y Melilla,Volumen de agua disponible para su potabilización,2000,19.975
