code,region,principales_indicadores,periodo,total
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"1,7"
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"1,8"
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"1,7"
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"1,7"
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
18,Ceuta y Melilla,Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2022,6.594
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2020,12.036
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2018,13.012
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2016,15.325
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2014,14.954
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2013,14.724
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2012,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2011,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2010,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2009,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2008,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2007,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2006,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2005,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2004,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2003,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2002,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2001,..
18,Ceuta y Melilla,Pérdidas reales por km de red de suministro (m3/km/año),2000,..
18,Ceuta y Melilla,Número de tanques de tormenta,2022,0
18,Ceuta y Melilla,Número de tanques de tormenta,2020,0
18,Ceuta y Melilla,Número de tanques de tormenta,2018,0
18,Ceuta y Melilla,Número de tanques de tormenta,2016,0
18,Ceuta y Melilla,Número de tanques de tormenta,2014,0
18,Ceuta y Melilla,Número de tanques de tormenta,2013,0
18,Ceuta y Melilla,Número de tanques de tormenta,2012,..
18,Ceuta y Melilla,Número de tanques de tormenta,2011,..
18,Ceuta y Melilla,Número de tanques de tormenta,2010,..
18,Ceuta y Melilla,Número de tanques de tormenta,2009,..
18,Ceuta y Melilla,Número de tanques de tormenta,2008,..
18,Ceuta y Melilla,Número de tanques de tormenta,2007,..
18,Ceuta y Melilla,Número de tanques de tormenta,2006,..
18,Ceuta y Melilla,Número de tanques de tormenta,2005,..
18,Ceuta y Melilla,Número de tanques de tormenta,2004,..
18,Ceuta y Melilla,Número de tanques de tormenta,2003,..
18,Ceuta y Melilla,Número de tanques de tormenta,2002,..
18,Ceuta y Melilla,Número de tanques de tormenta,2001,..
18,Ceuta y Melilla,Número de tanques de tormenta,2000,..
