region_code,region,principales_indicadores,periodo,total
11,Extremadura,2 Alcantarillado y Depuración,2012,"0,48"
11,Extremadura,2 Alcantarillado y Depuración,2011,"0,42"
11,Extremadura,2 Alcantarillado y Depuración,2010,"0,42"
11,Extremadura,2 Alcantarillado y Depuración,2009,"0,43"
11,Extremadura,2 Alcantarillado y Depuración,2008,"0,45"
11,Extremadura,2 Alcantarillado y Depuración,2007,"0,41"
11,Extremadura,2 Alcantarillado y Depuración,2006,"0,25"
11,Extremadura,2 Alcantarillado y Depuración,2005,"0,24"
11,Extremadura,2 Alcantarillado y Depuración,2004,"0,16"
11,Extremadura,2 Alcantarillado y Depuración,2003,"0,19"
11,Extremadura,2 Alcantarillado y Depuración,2002,"0,20"
11,Extremadura,2 Alcantarillado y Depuración,2001,"0,20"
11,Extremadura,2 Alcantarillado y Depuración,2000,"0,16"
12,Galicia,Coste unitario del agua,2022,"1,96"
12,Galicia,Coste unitario del agua,2020,"1,24"
12,Galicia,Coste unitario del agua,2018,"1,28"
12,Galicia,Coste unitario del agua,2016,"1,24"
12,Galicia,Coste unitario del agua,2014,"1,11"
12,Galicia,Coste unitario del agua,2013,"1,19"
12,Galicia,Coste unitario del agua,2012,"1,11"
12,Galicia,Coste unitario del agua,2011,"1,07"
12,Galicia,Coste unitario del agua,2010,"1,01"
12,Galicia,Coste unitario del agua,2009,"0,93"
12,Galicia,Coste unitario del agua,2008,"0,75"
12,Galicia,Coste unitario del agua,2007,"0,72"
12,Galicia,Coste unitario del agua,2006,"0,71"
12,Galicia,Coste unitario del agua,2005,"0,75"
12,Galicia,Coste unitario del agua,2004,"0,78"
12,Galicia,Coste unitario del agua,2003,"0,62"
12,Galicia,Coste unitario del agua,2002,"0,61"
12,Galicia,Coste unitario del agua,2001,"0,60"
12,Galicia,Coste unitario del agua,2000,"0,54"
12,Galicia,1 Suministro de agua,2022,"1,04"
12,Galicia,1 Suministro de agua,2020,"0,69"
12,Galicia,1 Suministro de agua,2018,"0,69"
12,Galicia,1 Suministro de agua,2016,"0,76"
12,Galicia,1 Suministro de agua,2014,"0,67"
12,Galicia,1 Suministro de agua,2013,"0,77"
12,Galicia,1 Suministro de agua,2012,"0,72"
12,Galicia,1 Suministro de agua,2011,"0,64"
12,Galicia,1 Suministro de agua,2010,"0,61"
12,Galicia,1 Suministro de agua,2009,"0,59"
12,Galicia,1 Suministro de agua,2008,"0,46"
12,Galicia,1 Suministro de agua,2007,"0,42"
12,Galicia,1 Suministro de agua,2006,"0,50"
12,Galicia,1 Suministro de agua,2005,"0,47"
12,Galicia,1 Suministro de agua,2004,"0,51"
12,Galicia,1 Suministro de agua,2003,"0,50"
12,Galicia,1 Suministro de agua,2002,"0,51"
12,Galicia,1 Suministro de agua,2001,"0,49"
12,Galicia,1 Suministro de agua,2000,"0,45"
12,Galicia,2 Alcantarillado y Depuración,2022,"0,92"
12,Galicia,2 Alcantarillado y Depuración,2020,"0,55"
12,Galicia,2 Alcantarillado y Depuración,2018,"0,59"
12,Galicia,2 Alcantarillado y Depuración,2016,"0,48"
12,Galicia,2 Alcantarillado y Depuración,2014,"0,44"
12,Galicia,2 Alcantarillado y Depuración,2013,"0,42"
12,Galicia,2 Alcantarillado y Depuración,2012,"0,39"
12,Galicia,2 Alcantarillado y Depuración,2011,"0,43"
12,Galicia,2 Alcantarillado y Depuración,2010,"0,40"
12,Galicia,2 Alcantarillado y Depuración,2009,"0,34"
12,Galicia,2 Alcantarillado y Depuración,2008,"0,29"
12,Galicia,2 Alcantarillado y Depuración,2007,"0,30"
12,Galicia,2 Alcantarillado y Depuración,2006,"0,21"
12,Galicia,2 Alcantarillado y Depuración,2005,"0,28"
12,Galicia,2 Alcantarillado y Depuración,2004,"0,27"
12,Galicia,2 Alcantarillado y Depuración,2003,"0,12"
12,Galicia,2 Alcantarillado y Depuración,2002,"0,10"
12,Galicia,2 Alcantarillado y Depuración,2001,"0,11"
12,Galicia,2 Alcantarillado y Depuración,2000,"0,09"
13,"Madrid, Comunidad de",Coste unitario del agua,2022,"1,80"
13,"Madrid, Comunidad de",Coste unitario del agua,2020,"1,92"
13,"Madrid, Comunidad de",Coste unitario del agua,2018,"1,93"
13,"Madrid, Comunidad de",Coste unitario del agua,2016,"2,07"
13,"Madrid, Comunidad de",Coste unitario del agua,2014,"2,08"
13,"Madrid, Comunidad de",Coste unitario del agua,2013,"2,02"
13,"Madrid, Comunidad de",Coste unitario del agua,2012,"1,90"
13,"Madrid, Comunidad de",Coste unitario del agua,2011,"1,69"
13,"Madrid, Comunidad de",Coste unitario del agua,2010,"1,64"
13,"Madrid, Comunidad de",Coste unitario del agua,2009,"1,67"
13,"Madrid, Comunidad de",Coste unitario del agua,2008,"1,57"
13,"Madrid, Comunidad de",Coste unitario del agua,2007,"1,28"
13,"Madrid, Comunidad de",Coste unitario del agua,2006,"1,27"
13,"Madrid, Comunidad de",Coste unitario del agua,2005,"1,09"
13,"Madrid, Comunidad de",Coste unitario del agua,2004,"1,00"
13,"Madrid, Comunidad de",Coste unitario del agua,2003,"0,86"
13,"Madrid, Comunidad de",Coste unitario del agua,2002,"0,81"
13,"Madrid, Comunidad de",Coste unitario del agua,2001,"0,76"
13,"Madrid, Comunidad de",Coste unitario del agua,2000,"0,70"
13,"Madrid, Comunidad de",1 Suministro de agua,2022,"0,98"
13,"Madrid, Comunidad de",1 Suministro de agua,2020,"1,24"
13,"Madrid, Comunidad de",1 Suministro de agua,2018,"1,24"
13,"Madrid, Comunidad de",1 Suministro de agua,2016,"1,32"
13,"Madrid, Comunidad de",1 Suministro de agua,2014,"1,31"
13,"Madrid, Comunidad de",1 Suministro de agua,2013,"1,28"
13,"Madrid, Comunidad de",1 Suministro de agua,2012,"1,22"
13,"Madrid, Comunidad de",1 Suministro de agua,2011,"1,06"
13,"Madrid, Comunidad de",1 Suministro de agua,2010,"1,04"
13,"Madrid, Comunidad de",1 Suministro de agua,2009,"1,07"
13,"Madrid, Comunidad de",1 Suministro de agua,2008,"1,01"
13,"Madrid, Comunidad de",1 Suministro de agua,2007,"0,82"
13,"Madrid, Comunidad de",1 Suministro de agua,2006,"0,84"
13,"Madrid, Comunidad de",1 Suministro de agua,2005,"0,75"
13,"Madrid, Comunidad de",1 Suministro de agua,2004,"0,69"
13,"Madrid, Comunidad de",1 Suministro de agua,2003,"0,65"
13,"Madrid, Comunidad de",1 Suministro de agua,2002,"0,61"
13,"Madrid, Comunidad de",1 Suministro de agua,2001,"0,57"
13,"Madrid, Comunidad de",1 Suministro de agua,2000,"0,59"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2022,"0,82"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2020,"0,68"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2018,"0,69"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2016,"0,75"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2014,"0,77"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2013,"0,74"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2012,"0,68"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2011,"0,63"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2010,"0,60"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2009,"0,60"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2008,"0,56"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2007,"0,46"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2006,"0,43"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2005,"0,34"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2004,"0,31"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2003,"0,21"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2002,"0,20"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2001,"0,19"
13,"Madrid, Comunidad de",2 Alcantarillado y Depuración,2000,"0,11"
14,"Murcia, Región de",Coste unitario del agua,2022,"2,43"
14,"Murcia, Región de",Coste unitario del agua,2020,"2,51"
14,"Murcia, Región de",Coste unitario del agua,2018,"2,57"
14,"Murcia, Región de",Coste unitario del agua,2016,"2,61"
14,"Murcia, Región de",Coste unitario del agua,2014,"2,73"
14,"Murcia, Región de",Coste unitario del agua,2013,"2,73"
14,"Murcia, Región de",Coste unitario del agua,2012,"2,50"
14,"Murcia, Región de",Coste unitario del agua,2011,"2,29"
14,"Murcia, Región de",Coste unitario del agua,2010,"2,17"
14,"Murcia, Región de",Coste unitario del agua,2009,"1,84"
14,"Murcia, Región de",Coste unitario del agua,2008,"1,87"
14,"Murcia, Región de",Coste unitario del agua,2007,"1,89"
14,"Murcia, Región de",Coste unitario del agua,2006,"1,53"
14,"Murcia, Región de",Coste unitario del agua,2005,"1,52"
14,"Murcia, Región de",Coste unitario del agua,2004,"1,41"
14,"Murcia, Región de",Coste unitario del agua,2003,"1,08"
14,"Murcia, Región de",Coste unitario del agua,2002,"1,08"
14,"Murcia, Región de",Coste unitario del agua,2001,"1,02"
14,"Murcia, Región de",Coste unitario del agua,2000,"1,12"
14,"Murcia, Región de",1 Suministro de agua,2022,"1,71"
14,"Murcia, Región de",1 Suministro de agua,2020,"1,66"
14,"Murcia, Región de",1 Suministro de agua,2018,"1,72"
14,"Murcia, Región de",1 Suministro de agua,2016,"1,79"
14,"Murcia, Región de",1 Suministro de agua,2014,"1,84"
14,"Murcia, Región de",1 Suministro de agua,2013,"1,86"
14,"Murcia, Región de",1 Suministro de agua,2012,"1,73"
14,"Murcia, Región de",1 Suministro de agua,2011,"1,61"
14,"Murcia, Región de",1 Suministro de agua,2010,"1,53"
14,"Murcia, Región de",1 Suministro de agua,2009,"1,25"
14,"Murcia, Región de",1 Suministro de agua,2008,"1,20"
14,"Murcia, Región de",1 Suministro de agua,2007,"1,16"
14,"Murcia, Región de",1 Suministro de agua,2006,"1,00"
14,"Murcia, Región de",1 Suministro de agua,2005,"0,97"
14,"Murcia, Región de",1 Suministro de agua,2004,"0,90"
14,"Murcia, Región de",1 Suministro de agua,2003,"0,87"
14,"Murcia, Región de",1 Suministro de agua,2002,"0,88"
14,"Murcia, Región de",1 Suministro de agua,2001,"0,84"
14,"Murcia, Región de",1 Suministro de agua,2000,"0,80"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2022,"0,72"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2020,"0,85"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2018,"0,85"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2016,"0,82"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2014,"0,89"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2013,"0,87"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2012,"0,77"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2011,"0,68"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2010,"0,64"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2009,"0,59"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2008,"0,67"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2007,"0,73"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2006,"0,53"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2005,"0,55"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2004,"0,51"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2003,"0,21"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2002,"0,20"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2001,"0,18"
14,"Murcia, Región de",2 Alcantarillado y Depuración,2000,"0,32"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2022,"1,63"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2020,"1,32"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2018,"1,43"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2016,"1,33"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2014,"1,41"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2013,"1,47"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2012,"1,38"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2011,"1,25"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2010,"1,36"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2009,"1,23"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2008,"1,23"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2007,"1,41"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2006,"1,25"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2005,"1,12"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2004,"1,11"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2003,"0,73"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2002,"0,63"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2001,"0,59"
15,"Navarra, Comunidad Foral de",Coste unitario del agua,2000,"0,60"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2022,"0,80"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2020,"0,67"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2018,"0,77"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2016,"0,72"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2014,"0,74"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2013,"0,73"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2012,"0,70"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2011,"0,63"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2010,"0,68"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2009,"0,64"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2008,"0,59"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2007,"0,64"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2006,"0,60"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2005,"0,55"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2004,"0,53"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2003,"0,44"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2002,"0,38"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2001,"0,34"
15,"Navarra, Comunidad Foral de",1 Suministro de agua,2000,"0,32"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2022,"0,83"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2020,"0,65"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2018,"0,66"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2016,"0,61"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2014,"0,67"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2013,"0,74"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2012,"0,68"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2011,"0,62"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2010,"0,68"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2009,"0,59"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2008,"0,64"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2007,"0,77"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2006,"0,65"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2005,"0,57"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2004,"0,58"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2003,"0,29"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2002,"0,25"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2001,"0,25"
15,"Navarra, Comunidad Foral de",2 Alcantarillado y Depuración,2000,"0,28"
16,País Vasco,Coste unitario del agua,2022,"2,51"
16,País Vasco,Coste unitario del agua,2020,"2,14"
16,País Vasco,Coste unitario del agua,2018,"2,05"
16,País Vasco,Coste unitario del agua,2016,"1,94"
16,País Vasco,Coste unitario del agua,2014,"1,75"
16,País Vasco,Coste unitario del agua,2013,"1,52"
16,País Vasco,Coste unitario del agua,2012,"1,36"
16,País Vasco,Coste unitario del agua,2011,"1,20"
16,País Vasco,Coste unitario del agua,2010,"1,14"
16,País Vasco,Coste unitario del agua,2009,"0,98"
16,País Vasco,Coste unitario del agua,2008,"0,94"
16,País Vasco,Coste unitario del agua,2007,"0,87"
16,País Vasco,Coste unitario del agua,2006,"0,87"
16,País Vasco,Coste unitario del agua,2005,"0,91"
16,País Vasco,Coste unitario del agua,2004,"0,83"
16,País Vasco,Coste unitario del agua,2003,"1,15"
16,País Vasco,Coste unitario del agua,2002,"1,14"
16,País Vasco,Coste unitario del agua,2001,"1,09"
16,País Vasco,Coste unitario del agua,2000,"1,12"
16,País Vasco,1 Suministro de agua,2022,"0,92"
16,País Vasco,1 Suministro de agua,2020,"1,01"
16,País Vasco,1 Suministro de agua,2018,"1,00"
16,País Vasco,1 Suministro de agua,2016,"0,95"
16,País Vasco,1 Suministro de agua,2014,"0,84"
16,País Vasco,1 Suministro de agua,2013,"0,75"
16,País Vasco,1 Suministro de agua,2012,"0,73"
16,País Vasco,1 Suministro de agua,2011,"0,62"
16,País Vasco,1 Suministro de agua,2010,"0,57"
16,País Vasco,1 Suministro de agua,2009,"0,57"
16,País Vasco,1 Suministro de agua,2008,"0,56"
16,País Vasco,1 Suministro de agua,2007,"0,50"
16,País Vasco,1 Suministro de agua,2006,"0,45"
16,País Vasco,1 Suministro de agua,2005,"0,43"
16,País Vasco,1 Suministro de agua,2004,"0,38"
16,País Vasco,1 Suministro de agua,2003,"0,69"
16,País Vasco,1 Suministro de agua,2002,"0,70"
16,País Vasco,1 Suministro de agua,2001,"0,64"
16,País Vasco,1 Suministro de agua,2000,"0,67"
16,País Vasco,2 Alcantarillado y Depuración,2022,"1,59"
16,País Vasco,2 Alcantarillado y Depuración,2020,"1,13"
16,País Vasco,2 Alcantarillado y Depuración,2018,"1,05"
16,País Vasco,2 Alcantarillado y Depuración,2016,"0,99"
16,País Vasco,2 Alcantarillado y Depuración,2014,"0,91"
16,País Vasco,2 Alcantarillado y Depuración,2013,"0,77"
16,País Vasco,2 Alcantarillado y Depuración,2012,"0,63"
16,País Vasco,2 Alcantarillado y Depuración,2011,"0,58"
16,País Vasco,2 Alcantarillado y Depuración,2010,"0,57"
16,País Vasco,2 Alcantarillado y Depuración,2009,"0,41"
16,País Vasco,2 Alcantarillado y Depuración,2008,"0,38"
16,País Vasco,2 Alcantarillado y Depuración,2007,"0,37"
16,País Vasco,2 Alcantarillado y Depuración,2006,"0,42"
16,País Vasco,2 Alcantarillado y Depuración,2005,"0,48"
16,País Vasco,2 Alcantarillado y Depuración,2004,"0,45"
16,País Vasco,2 Alcantarillado y Depuración,2003,"0,46"
16,País Vasco,2 Alcantarillado y Depuración,2002,"0,44"
16,País Vasco,2 Alcantarillado y Depuración,2001,"0,45"
16,País Vasco,2 Alcantarillado y Depuración,2000,"0,45"
17,"Rioja, La",Coste unitario del agua,2022,"1,46"
17,"Rioja, La",Coste unitario del agua,2020,"1,17"
17,"Rioja, La",Coste unitario del agua,2018,"1,01"
17,"Rioja, La",Coste unitario del agua,2016,"1,17"
17,"Rioja, La",Coste unitario del agua,2014,"1,15"
17,"Rioja, La",Coste unitario del agua,2013,"1,06"
17,"Rioja, La",Coste unitario del agua,2012,"1,02"
17,"Rioja, La",Coste unitario del agua,2011,"0,90"
17,"Rioja, La",Coste unitario del agua,2010,"0,91"
17,"Rioja, La",Coste unitario del agua,2009,"0,93"
17,"Rioja, La",Coste unitario del agua,2008,"0,97"
17,"Rioja, La",Coste unitario del agua,2007,"1,06"
17,"Rioja, La",Coste unitario del agua,2006,"0,93"
17,"Rioja, La",Coste unitario del agua,2005,"0,98"
17,"Rioja, La",Coste unitario del agua,2004,"0,96"
17,"Rioja, La",Coste unitario del agua,2003,"0,54"
17,"Rioja, La",Coste unitario del agua,2002,"0,44"
17,"Rioja, La",Coste unitario del agua,2001,"0,42"
17,"Rioja, La",Coste unitario del agua,2000,"0,41"
17,"Rioja, La",1 Suministro de agua,2022,"0,64"
17,"Rioja, La",1 Suministro de agua,2020,"0,58"
17,"Rioja, La",1 Suministro de agua,2018,"0,51"
17,"Rioja, La",1 Suministro de agua,2016,"0,52"
17,"Rioja, La",1 Suministro de agua,2014,"0,55"
17,"Rioja, La",1 Suministro de agua,2013,"0,50"
17,"Rioja, La",1 Suministro de agua,2012,"0,58"
17,"Rioja, La",1 Suministro de agua,2011,"0,52"
17,"Rioja, La",1 Suministro de agua,2010,"0,50"
17,"Rioja, La",1 Suministro de agua,2009,"0,48"
17,"Rioja, La",1 Suministro de agua,2008,"0,49"
17,"Rioja, La",1 Suministro de agua,2007,"0,42"
17,"Rioja, La",1 Suministro de agua,2006,"0,41"
17,"Rioja, La",1 Suministro de agua,2005,"0,40"
17,"Rioja, La",1 Suministro de agua,2004,"0,39"
17,"Rioja, La",1 Suministro de agua,2003,"0,31"
17,"Rioja, La",1 Suministro de agua,2002,"0,24"
17,"Rioja, La",1 Suministro de agua,2001,"0,21"
17,"Rioja, La",1 Suministro de agua,2000,"0,22"
17,"Rioja, La",2 Alcantarillado y Depuración,2022,"0,82"
17,"Rioja, La",2 Alcantarillado y Depuración,2020,"0,59"
17,"Rioja, La",2 Alcantarillado y Depuración,2018,"0,50"
17,"Rioja, La",2 Alcantarillado y Depuración,2016,"0,65"
17,"Rioja, La",2 Alcantarillado y Depuración,2014,"0,60"
17,"Rioja, La",2 Alcantarillado y Depuración,2013,"0,56"
17,"Rioja, La",2 Alcantarillado y Depuración,2012,"0,44"
17,"Rioja, La",2 Alcantarillado y Depuración,2011,"0,38"
17,"Rioja, La",2 Alcantarillado y Depuración,2010,"0,41"
17,"Rioja, La",2 Alcantarillado y Depuración,2009,"0,45"
17,"Rioja, La",2 Alcantarillado y Depuración,2008,"0,48"
17,"Rioja, La",2 Alcantarillado y Depuración,2007,"0,64"
17,"Rioja, La",2 Alcantarillado y Depuración,2006,"0,52"
17,"Rioja, La",2 Alcantarillado y Depuración,2005,"0,58"
17,"Rioja, La",2 Alcantarillado y Depuración,2004,"0,57"
17,"Rioja, La",2 Alcantarillado y Depuración,2003,"0,23"
17,"Rioja, La",2 Alcantarillado y Depuración,2002,"0,20"
17,"Rioja, La",2 Alcantarillado y Depuración,2001,"0,21"
17,"Rioja, La",2 Alcantarillado y Depuración,2000,"0,19"
18,Ceuta y Melilla,Coste unitario del agua,2022,"1,74"
18,Ceuta y Melilla,Coste unitario del agua,2020,"1,78"
18,Ceuta y Melilla,Coste unitario del agua,2018,"1,85"
18,Ceuta y Melilla,Coste unitario del agua,2016,"1,95"
18,Ceuta y Melilla,Coste unitario del agua,2014,"2,01"
18,Ceuta y Melilla,Coste unitario del agua,2013,"1,95"
18,Ceuta y Melilla,Coste unitario del agua,2012,"1,88"
18,Ceuta y Melilla,Coste unitario del agua,2011,"1,43"
18,Ceuta y Melilla,Coste unitario del agua,2010,"1,33"
18,Ceuta y Melilla,Coste unitario del agua,2009,"1,40"
18,Ceuta y Melilla,Coste unitario del agua,2008,"1,38"
18,Ceuta y Melilla,Coste unitario del agua,2007,"0,94"
18,Ceuta y Melilla,Coste unitario del agua,2006,"1,01"
18,Ceuta y Melilla,Coste unitario del agua,2005,"0,98"
18,Ceuta y Melilla,Coste unitario del agua,2004,"0,91"
18,Ceuta y Melilla,Coste unitario del agua,2003,"0,74"
18,Ceuta y Melilla,Coste unitario del agua,2002,"0,68"
18,Ceuta y Melilla,Coste unitario del agua,2001,"0,63"
18,Ceuta y Melilla,Coste unitario del agua,2000,"0,58"
18,Ceuta y Melilla,1 Suministro de agua,2022,"1,12"
18,Ceuta y Melilla,1 Suministro de agua,2020,"1,42"
18,Ceuta y Melilla,1 Suministro de agua,2018,"1,43"
18,Ceuta y Melilla,1 Suministro de agua,2016,"1,46"
18,Ceuta y Melilla,1 Suministro de agua,2014,"1,42"
18,Ceuta y Melilla,1 Suministro de agua,2013,"1,37"
18,Ceuta y Melilla,1 Suministro de agua,2012,"1,40"
18,Ceuta y Melilla,1 Suministro de agua,2011,"1,23"
18,Ceuta y Melilla,1 Suministro de agua,2010,"1,02"
18,Ceuta y Melilla,1 Suministro de agua,2009,"1,04"
18,Ceuta y Melilla,1 Suministro de agua,2008,"1,04"
18,Ceuta y Melilla,1 Suministro de agua,2007,"0,71"
18,Ceuta y Melilla,1 Suministro de agua,2006,"0,82"
18,Ceuta y Melilla,1 Suministro de agua,2005,"0,79"
18,Ceuta y Melilla,1 Suministro de agua,2004,"0,74"
18,Ceuta y Melilla,1 Suministro de agua,2003,"0,74"
18,Ceuta y Melilla,1 Suministro de agua,2002,"0,68"
18,Ceuta y Melilla,1 Suministro de agua,2001,"0,63"
18,Ceuta y Melilla,1 Suministro de agua,2000,"0,58"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2022,"0,62"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2020,"0,36"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2018,"0,42"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2016,"0,49"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2014,"0,59"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2013,"0,58"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2012,"0,48"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2011,"0,20"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2010,"0,31"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2009,"0,36"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2008,"0,34"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2007,"0,23"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2006,"0,19"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2005,"0,19"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2004,"0,17"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2003,"0,00"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2002,"0,00"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2001,"0,00"
18,Ceuta y Melilla,2 Alcantarillado y Depuración,2000,"0,00"
